,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,OBJECTID,CTRY20CD,CTRY20NM,BNG_E,BNG_N,LONG,LAT,Shape__Are,Shape__Len,geometry,
26298,19.559145,18.38909,18.38909,19.44703,22.227722,19.365446,21.450201,20.719837,19.336645,20.099508,18.243608,18.429579,18.72078,19.933367,21.009497,20.659773,19.6695,21.14351,21.896845,19.946136,21.232576,21.224695,24.462732,20.223703,26.75435,23.597818,21.459717,22.150316,21.978128,21.667786,21.404284,23.89781,23.580942,24.551254,21.63458,23.304003,22.02394,22.369461,23.535278,21.10641,26.437134,27.008286,27.326612,29.017502,29.04007,28.866205,28.925453,28.723455,27.091135,28.34942,27.656685,31.154312,28.712034,29.486216,30.856798,30.170172,26.999252,27.720125,28.866104,30.851835,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 237500)
26299,19.64009,18.47119,18.47119,19.516294,22.254217,19.452156,21.487541,20.7381,19.426071,20.109419,18.348318,18.517822,18.719345,19.947319,21.07718,20.704454,19.779783,21.196985,21.834974,19.958588,21.200338,21.329727,24.461372,20.251604,26.817719,23.661932,21.529749,22.176638,22.005257,21.729906,21.438822,23.898102,23.585012,24.541044,21.706429,23.34565,22.094727,22.36267,23.595434,21.186258,26.490927,27.080328,27.313278,29.04982,29.108498,28.905493,28.927912,28.7875,27.177168,28.416689,27.693512,31.208292,28.763687,29.51969,30.88996,30.28839,27.097574,27.782959,28.930536,30.930079,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 232500)
26300,19.649012,18.430967,18.430967,19.46527,22.219145,19.392324,21.476105,20.658966,19.40302,20.062021,18.382952,18.482763,18.64845,19.884874,20.992249,20.607466,19.796837,21.12888,21.799072,19.88672,21.177925,21.341803,24.397894,20.210987,26.761137,23.668703,21.500341,22.123755,22.024286,21.638681,21.374397,23.858744,23.525755,24.477531,21.661966,23.342049,22.10855,22.372473,23.576895,21.194677,26.510477,27.102945,27.362692,28.998161,29.145493,28.885862,28.935448,28.84838,27.211634,28.392477,27.644644,31.205141,28.746084,29.59353,30.82614,30.320475,27.098593,27.831251,28.931974,30.946474,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 227500)
26301,19.795765,18.519266,18.519266,19.555365,22.298769,19.436022,21.614553,20.691015,19.53533,20.170877,18.537859,18.587406,18.747318,19.95463,21.087204,20.65688,19.909132,21.197891,21.852982,19.925528,21.284548,21.48112,24.477295,20.330065,26.820627,23.765373,21.591757,22.24589,22.120047,21.708488,21.41945,23.920212,23.562696,24.558401,21.726194,23.431458,22.236336,22.4747,23.72906,21.302996,26.625961,27.197166,27.491999,29.083908,29.250616,28.958807,29.050484,29.043367,27.339834,28.498024,27.699984,31.236029,28.815958,29.70607,30.917536,30.490885,27.201895,28.012854,28.997503,31.10582,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 222500)
26302,20.068031,18.743341,18.743341,19.789593,22.531275,19.667517,21.942244,20.915094,19.781982,20.412926,18.775139,18.78759,18.999262,20.169163,21.355753,20.851501,20.146856,21.420904,22.108896,20.153482,21.513948,21.742897,24.74208,20.582323,27.156189,24.033152,21.908136,22.4899,22.426962,21.918085,21.592848,24.190752,23.735178,24.84143,21.977615,23.722672,22.46811,22.72207,24.050524,21.538864,26.815903,27.478033,27.795,29.36321,29.575003,29.23272,29.324976,29.256676,27.638985,28.824999,27.974722,31.49854,29.063482,29.980433,31.19665,30.774286,27.470718,28.353842,29.290205,31.395933,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 217500)
26303,20.249723,18.939054,18.939054,19.972696,22.668188,19.854673,22.16816,21.081608,19.952658,20.614498,18.897943,18.939898,19.231592,20.344381,21.551767,21.022612,20.260244,21.67823,22.356201,20.398787,21.741663,21.918869,24.962128,20.776884,27.368845,24.110281,22.101837,22.609344,22.66141,22.178251,21.758425,24.472055,23.965921,25.08866,22.16744,23.94901,22.596704,22.845728,24.287607,21.679705,26.961403,27.690145,28.088621,29.548119,29.813524,29.442072,29.682482,29.43691,27.858068,29.052946,28.165525,31.7844,29.292345,30.29173,31.396067,30.899256,27.661219,28.58901,29.570793,31.569117,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 212500)
26304,20.427382,19.126806,19.126806,20.150736,22.848303,20.03704,22.273195,21.231422,20.084633,20.812136,19.06174,19.076353,19.40839,20.5514,21.749136,21.193659,20.431248,21.891481,22.483973,20.58448,21.866142,22.114645,25.130035,20.982603,27.553469,24.282492,22.237854,22.786398,22.873865,22.435553,21.954828,24.618128,24.186277,25.236917,22.36171,24.204683,22.814423,22.956633,24.457071,21.863668,27.059586,27.827917,28.286314,29.707819,29.987635,29.499039,29.86812,29.705927,27.992971,29.199484,28.290224,32.00703,29.477243,30.481745,31.538284,31.010088,27.815928,28.761154,29.800987,31.705427,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 207500)
26305,20.424469,19.18441,19.18441,20.16774,22.827303,20.005869,22.21334,21.22988,20.063633,20.866112,19.059538,19.033102,19.403936,20.633356,21.71466,21.166128,20.441175,21.925789,22.416634,20.589563,21.898355,22.0899,25.030455,20.98868,27.495008,24.225008,22.187922,22.720125,22.803728,22.48208,21.953262,24.611837,24.162094,25.180914,22.334162,24.157335,22.756186,22.974289,24.446518,21.78862,26.915771,27.731148,28.291555,29.685785,30.020828,29.471624,29.924711,29.70027,27.939226,29.146683,28.304512,32.036697,29.438599,30.485823,31.461761,31.015732,27.768698,28.740997,29.833282,31.64187,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 202500)
26306,20.486383,19.209099,19.209099,20.173958,22.860214,20.080664,22.240051,21.190275,20.093811,20.875322,19.104279,19.068512,19.417013,20.66045,21.75113,21.175077,20.51516,21.906097,22.337587,20.597353,21.837486,22.110746,25.024542,20.98307,27.552414,24.269058,22.146927,22.817253,22.809626,22.404696,21.897713,24.582403,24.143976,25.114553,22.362204,24.192755,22.838211,22.97759,24.486319,21.783548,26.935692,27.70925,28.308908,29.767225,30.093287,29.46286,29.869223,29.69137,28.013718,29.23963,28.346558,32.008533,29.467813,30.480799,31.479574,31.082495,27.840437,28.821625,29.932571,31.730278,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 197500)
26307,20.614588,19.338915,19.338915,20.327269,23.016653,20.21947,22.432394,21.264399,20.255663,20.995636,19.215363,19.213125,19.541355,20.786114,21.904114,21.300678,20.685095,22.036598,22.384031,20.723864,21.928972,22.28158,25.215864,21.077747,27.705496,24.448343,22.26425,23.022272,23.001173,22.497133,21.99766,24.747808,24.266861,25.252663,22.543104,24.354792,22.994255,23.076532,24.663485,21.888702,27.067665,27.832285,28.438555,29.927908,30.23911,29.613129,30.0351,29.784891,28.176765,29.447226,28.4829,32.146275,29.65792,30.679672,31.61098,31.23899,28.00574,29.01563,30.12499,31.90538,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 192500)
26308,20.389307,19.12662,19.12662,20.13373,22.748617,19.94026,22.160917,20.976809,20.053404,20.750254,19.008932,19.052942,19.287653,20.506474,21.686903,21.051062,20.439262,21.786392,22.058464,20.461927,21.645948,21.99639,24.991951,20.802162,27.475775,24.135164,22.003532,22.80839,22.779963,22.26072,21.777365,24.498276,24.015894,25.02041,22.336952,24.046585,22.715225,22.779707,24.37799,21.67317,26.782349,27.554129,28.140038,29.630957,29.99959,29.343948,29.72834,29.507296,27.953722,29.203192,28.22391,31.84109,29.376932,30.407516,31.328089,30.967993,27.77139,28.759604,29.887724,31.710138,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 187500)
26309,19.929602,18.737066,18.737066,19.748667,22.288467,19.485529,21.7295,20.537123,19.634163,20.378448,18.554087,18.616816,18.858568,20.070929,21.263502,20.600445,19.963875,21.427109,21.608795,20.112345,21.32844,21.60174,24.601038,20.310331,27.050474,23.662977,21.600822,22.431854,22.300001,21.84905,21.40586,24.104095,23.55539,24.70227,21.899755,23.630667,22.310843,22.315027,23.972097,21.249651,26.428255,27.187437,27.753128,29.138466,29.575174,28.916397,29.424006,29.04173,27.514374,28.73628,27.797419,31.386312,28.931,29.927612,30.871016,30.492744,27.338945,28.314316,29.464796,31.283264,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 182500)
26310,19.863388,18.6661,18.6661,19.696817,22.18952,19.330133,21.696173,20.474424,19.539742,20.331198,18.458418,18.493416,18.760008,19.971855,21.229599,20.530619,19.875978,21.365957,21.489868,20.092245,21.24335,21.58847,24.499802,20.210224,26.942497,23.577929,21.51277,22.366486,22.204184,21.798792,21.348396,24.074434,23.485514,24.689812,21.865473,23.557144,22.18843,22.232313,23.945322,21.167347,26.389435,27.149956,27.719551,29.090004,29.513514,28.818544,29.425156,28.948217,27.440813,28.63043,27.734507,31.380396,28.874504,29.906172,30.766306,30.430655,27.270418,28.278296,29.41421,31.249289,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 177500)
26311,19.97383,18.795156,18.795156,19.85853,22.26163,19.4171,21.811516,20.616835,19.671652,20.444618,18.611029,18.64466,18.876848,20.08449,21.346502,20.665457,20.025751,21.404799,21.572937,20.171959,21.330961,21.67649,24.580347,20.32807,27.06518,23.742546,21.646414,22.551184,22.311415,21.918991,21.525503,24.164957,23.639374,24.753752,22.06355,23.618132,22.287203,22.353683,24.104218,21.337906,26.525978,27.269075,27.808737,29.316742,29.696264,28.895508,29.441236,29.117067,27.633986,28.79837,27.838018,31.44642,28.968287,30.088501,30.894098,30.642378,27.393309,28.440187,29.599052,31.40857,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 172500)
26312,20.141962,18.974878,18.974878,20.029594,22.397585,19.551407,21.959753,20.829195,19.8917,20.634905,18.741772,18.811605,19.052664,20.273634,21.542091,20.82755,20.186226,21.575682,21.749834,20.34719,21.5307,21.896322,24.750496,20.489416,27.2695,24.032822,21.844017,22.790998,22.490404,22.086462,21.672182,24.351624,23.849182,24.90506,22.288538,23.79412,22.46625,22.57321,24.337769,21.504059,26.73168,27.494478,27.991205,29.575449,29.911804,29.0516,29.66271,29.356115,27.881195,29.058432,28.030863,31.643265,29.170326,30.341301,31.133905,30.839735,27.657555,28.69417,29.82783,31.619827,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 167500)
26313,20.180693,19.031595,19.031595,20.100746,22.366396,19.540527,21.94422,20.81636,19.947748,20.6428,18.730234,18.84004,19.096764,20.284494,21.551996,20.870016,20.232359,21.663023,21.720922,20.350159,21.532364,21.909721,24.713293,20.442677,27.249289,24.025116,21.853662,22.797232,22.434504,22.143381,21.632528,24.399078,23.866615,24.896103,22.274134,23.745821,22.424116,22.550192,24.346266,21.498604,26.67183,27.556168,27.980888,29.61477,29.905325,28.996805,29.706816,29.322119,27.949951,29.10296,28.047905,31.688913,29.231537,30.343058,31.139414,30.85887,27.712355,28.730303,29.870497,31.662247,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 162500)
26314,19.782295,18.668205,18.668205,19.712885,21.976059,19.178703,21.529495,20.413773,19.529243,20.207865,18.31559,18.476553,18.737007,19.940985,21.144514,20.497808,19.86083,21.35009,21.330637,19.978117,21.150707,21.481216,24.305487,19.995909,26.833975,23.527636,21.493235,22.355347,21.948273,21.768654,21.19496,24.062017,23.466782,24.540041,21.820587,23.365927,22.040846,22.127462,23.959162,21.071243,26.376389,27.200157,27.628305,29.206667,29.517664,28.639536,29.374191,28.87207,27.582916,28.69071,27.647337,31.280561,28.845314,29.961374,30.71785,30.427803,27.372665,28.36029,29.533417,31.295065,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 157500)
26315,19.70253,18.569529,18.569529,19.626858,21.880331,19.081812,21.414276,20.309092,19.396856,20.099028,18.193014,18.350883,18.601934,19.882864,21.091799,20.358515,19.75963,21.285334,21.266382,19.913717,21.004738,21.382753,24.221886,19.834524,26.802574,23.407629,21.42093,22.23442,21.825104,21.672432,21.075682,24.015785,23.349138,24.465988,21.682459,23.335281,21.91907,22.034714,23.871447,20.979279,26.342674,27.153198,27.56517,29.151594,29.440908,28.527208,29.366026,28.852827,27.500618,28.62732,27.594994,31.239265,28.725092,29.9475,30.64447,30.36174,27.313211,28.320349,29.485031,31.205103,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 152500)
26316,20.106506,18.921846,18.921846,19.967138,22.19863,19.405775,21.777407,20.646767,19.733463,20.479084,18.506737,18.673748,18.917933,20.190676,21.497786,20.718699,20.09427,21.673254,21.670496,20.244368,21.37058,21.706743,24.621874,20.13195,27.171625,23.759619,21.723017,22.678015,22.161173,22.039434,21.442238,24.382345,23.713852,24.842627,22.081139,23.71837,22.271399,22.388977,24.244986,21.314272,26.685114,27.529325,27.985313,29.503222,29.778158,28.871798,29.76973,29.314127,27.858225,29.028158,28.024742,31.680979,29.049217,30.306168,30.99431,30.752594,27.715586,28.695559,29.842865,31.549187,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 147500)
26317,20.106256,18.89203,18.89203,19.906397,22.132927,19.371115,21.79082,20.589453,19.708351,20.46145,18.48314,18.646414,18.90472,20.116524,21.470137,20.627176,20.070478,21.651934,21.613016,20.199207,21.305784,21.69277,24.583862,20.034975,27.04894,23.658552,21.679113,22.662697,22.140524,22.022085,21.415491,24.284796,23.682953,24.804115,22.048868,23.686605,22.243889,22.330399,24.2358,21.276642,26.650595,27.482452,27.993515,29.439203,29.69278,28.771517,29.714098,29.27447,27.772146,28.974634,28.015726,31.61553,28.948969,30.24794,30.909723,30.729883,27.68442,28.60758,29.755266,31.493536,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 142500)
26318,20.248466,19.081556,19.081556,20.078276,22.34081,19.575302,22.01515,20.813179,19.92349,20.657661,18.672865,18.839724,19.152128,20.25089,21.664068,20.795233,20.27623,21.839806,21.747183,20.38478,21.498978,21.831833,24.702475,20.209229,27.184038,23.781824,21.948336,22.831621,22.316116,22.211412,21.59533,24.470848,23.914114,24.953789,22.1893,23.851807,22.408789,22.461702,24.449522,21.502085,26.92125,27.672531,28.146338,29.600927,29.817675,28.928274,29.873648,29.422861,27.855299,29.150724,28.178965,31.772776,29.087427,30.486395,31.054016,30.87081,27.83397,28.775,29.958513,31.671762,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 137500)
26319,20.330376,19.158758,19.158758,20.131546,22.419333,19.63424,22.08116,20.901484,20.045229,20.720503,18.741259,18.893278,19.233084,20.291962,21.787886,20.849976,20.395891,21.898539,21.796524,20.453894,21.539549,21.884058,24.685143,20.203547,27.291895,23.879282,22.073792,22.904953,22.412369,22.212152,21.620707,24.512596,23.969015,24.952421,22.259054,23.840546,22.41497,22.528517,24.520111,21.550354,26.989683,27.673029,28.166231,29.63434,29.837366,28.989695,29.864355,29.521055,27.863007,29.233505,28.234648,31.84522,29.11944,30.56338,31.16585,31.007872,27.8688,28.82084,30.043076,31.72284,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 132500)
26320,20.216208,19.03866,19.03866,20.014833,22.287506,19.490765,21.966982,20.746164,19.882408,20.586298,18.571177,18.751951,19.132929,20.172804,21.620234,20.73482,20.26359,21.802895,21.66448,20.368612,21.367376,21.735983,24.564743,20.018835,27.161856,23.793488,21.945658,22.732199,22.194426,22.099863,21.452826,24.369492,23.82625,24.898172,22.100046,23.742111,22.221983,22.39595,24.355108,21.386393,26.814848,27.503916,28.025475,29.432312,29.580215,28.867554,29.777954,29.37522,27.663122,29.126497,28.07696,31.71109,28.904829,30.403915,30.963587,30.890724,27.694757,28.650446,29.890188,31.518461,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 127500)
26321,20.266775,19.126984,19.126984,20.118614,22.355299,19.586496,22.08808,20.827572,19.98362,20.709826,18.578138,18.823862,19.259022,20.299957,21.704987,20.845034,20.35231,21.892206,21.72854,20.478815,21.516022,21.791586,24.67919,20.090487,27.270761,23.971817,22.042786,22.847076,22.294508,22.218985,21.52504,24.512732,23.935274,25.077417,22.143812,23.967285,22.321404,22.533358,24.478111,21.475649,26.93074,27.561287,28.137505,29.406225,29.627365,28.887848,29.983118,29.435736,27.648462,29.288107,28.179144,31.755991,28.947779,30.499949,30.91836,30.917517,27.73086,28.68682,30.008642,31.509638,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 122500)
26322,20.43545,19.316925,19.316925,20.355844,22.532333,19.811937,22.225708,21.004417,20.20826,20.903368,18.772469,19.02963,19.479721,20.529608,21.95581,21.063356,20.577381,22.044586,21.96536,20.71865,21.711922,22.024826,24.890228,20.267962,27.44165,24.153427,22.310541,23.137903,22.492304,22.39618,21.739073,24.677706,24.116564,25.266657,22.321787,24.13989,22.511787,22.747185,24.672762,21.684652,27.093613,27.680292,28.269257,29.507177,29.717447,29.026718,30.062126,29.671728,27.692636,29.50754,28.348642,31.838339,29.05104,30.690788,30.970526,31.103369,27.832907,28.791191,30.189257,31.617498,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 117500)
26323,20.478296,19.448263,19.448263,20.486198,22.54952,19.88914,22.27357,21.103167,20.283066,21.011866,18.852312,19.150644,19.56396,20.611614,21.998926,21.116497,20.630013,22.123436,21.971388,20.87079,21.827433,22.146715,24.877169,20.380201,27.320162,24.117285,22.425222,23.277594,22.569574,22.552603,21.85259,24.742453,24.14266,25.324865,22.33043,24.127014,22.558641,22.816214,24.749441,21.790613,27.189508,27.657282,28.336334,29.40158,29.649073,29.010216,30.03566,29.675638,27.531874,29.56208,28.372583,31.737267,28.967169,30.69887,30.80776,31.052263,27.817009,28.751368,30.220228,31.475761,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 112500)
26324,20.228783,19.346022,19.346022,20.405685,22.355896,19.70676,22.086334,20.933294,20.098717,20.925707,18.719019,18.964018,19.391037,20.497782,21.67028,20.930693,20.433077,21.95642,21.854225,20.793974,21.762817,21.99851,24.647903,20.230293,26.92965,23.720917,22.206894,23.089678,22.40918,22.43162,21.6733,24.633463,23.805908,25.106745,22.064962,23.893408,22.34186,22.580149,24.600988,21.66947,27.010096,27.382742,28.17253,29.029028,29.424074,28.743097,29.83032,29.2624,27.056953,29.393927,28.042145,31.313324,28.66996,30.482138,30.280989,30.734848,27.474943,28.337816,30.033152,31.016785,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 107500)
26327,19.974491,19.004446,19.004446,20.028257,21.87268,19.38642,21.650507,20.61215,19.698814,20.601877,18.51771,18.718046,19.019712,20.036776,21.308031,20.550486,20.062681,21.397034,21.443644,20.43353,21.447954,21.619728,24.209463,20.066757,26.487656,23.410925,21.75694,22.547546,22.020666,22.10315,21.199087,23.989641,23.382996,24.60038,21.694122,23.388794,22.069931,22.118174,24.169357,21.546179,26.57942,26.688583,27.165115,28.574188,28.737318,27.972816,29.203787,28.440393,26.615967,28.642061,27.376335,30.491844,27.981798,29.708548,29.67576,29.985214,26.979898,27.837156,29.413576,30.278814,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(452500, 92500)
